combination,r2,q2,mae,rmsd,threshold,model,predictions
"('dipole_x_10-11-12', 'aniso')",0.10193787644069663,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[1.07155163 1.0277612  0.86671045 1.11764007 1.20645952 0.62953437
 0.47451425 0.96837947 0.65327357 0.77991188 0.62848523 0.83588345
 0.62149797 0.91080911 0.86185091 0.45232635 0.64913973 0.30611681
 0.88628635 0.75261158 0.67660802 0.83536144 1.04869506 1.0583102
 1.0752502 ]"
"('dipole_x_10-11-12', 'iso')",0.24064290914042663,0.01510523818073961,0.5958493909793457,0.701118319671545,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.31361339 0.43448389 0.30048434 1.23785815 0.7383067  0.80333708
 0.83443877 1.33033804 0.87623416 0.74018359 0.68412132 0.03056232
 0.55868304 0.34150897 0.56963192 1.2867228  1.02276143 0.90648358
 0.99146558 1.37586719 1.13683809 0.74463475 1.12899421 0.9818112
 1.0256043 ]"
"('dipole_x_10-11-12', 'energy')",0.0787471192692959,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.81790907 0.62638819 0.74380523 1.10585292 1.22044864 0.48675442
 0.63695143 0.90408002 0.38977803 0.80137272 0.71268101 0.74217439
 0.80459089 0.92013808 0.92557547 0.70730646 0.75034658 0.61221177
 0.87610161 0.76057708 0.71438817 0.87544916 0.97386729 1.08190642
 1.20431377]"
"('dipole_x_10-11-12', 'cone_angle_deg')",0.05524151844279168,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.84555153 0.86727076 0.65521918 0.92733417 0.93706617 0.6901106
 0.47436369 1.06127776 0.61148976 0.79761488 0.66877017 0.64937804
 0.69068991 0.79346682 0.83528055 1.01494824 0.72025693 0.65151208
 0.90255508 0.63201379 1.03961965 0.92479345 1.17987461 0.88024771
 0.94426328]"
"('dipole_x_10-11-12', '%Vbur_first')",0.4184817458166935,0.2527268146600289,0.505686171752187,0.6107115034509569,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.60594926 0.58371326 0.72123884 2.243614   1.56003705 0.90401678
 1.18380014 0.78859437 1.08540853 0.83879994 0.91789279 0.10297606
 0.16071861 0.60190055 0.52198902 0.49744315 0.69015878 0.73316323
 0.62921491 0.65950539 0.48586056 0.68802611 0.57386123 1.74031245
 0.87677381]"
"('dipole_x_10-11-12', '%Vbur_second')",0.6070726190958647,0.44563502450785886,0.4230310635969523,0.5260103543469671,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.44812392  0.58885391  0.57070166  2.50897297  1.34926649  1.29800945
  0.9928245   0.60312532  1.04212528  1.08469889  1.16751211 -0.11207472
  0.07384963  0.24267221  0.22795475  0.51124622  0.586279    0.5752391
  0.97185392  0.69347015  0.32122397  0.7532996   0.88460737  1.71464635
  1.29648677]"
"('dipole_x_10-11-12', 'Δ%Vbur(second-first)')",0.6205799666828951,0.5084611254489764,0.39060549459413546,0.4953079931746942,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.41027817  0.69914542  0.4451967   2.2703487   0.96794237  1.51171014
  0.61192698  0.52576338  0.85640545  1.22855214  1.25227101 -0.0675758
  0.2151984   0.02647438  0.09973558  0.69832067  0.52848746  0.43824665
  1.31276063  0.74981166  0.37208718  0.84636566  1.28219389  1.42165465
  1.69166736]"
"('dipole_x_10-11-12', 'Vbur1_volume_A3')",0.4184817448172313,0.25272681449183665,0.5056861714962932,0.6107115035196848,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.60594926 0.58371326 0.72123885 2.24361399 1.56003706 0.90401678
 1.18380014 0.78859436 1.08540853 0.83879993 0.9178928  0.10297606
 0.16071861 0.60190055 0.52198903 0.49744315 0.69015877 0.73316323
 0.62921491 0.65950538 0.48586056 0.68802611 0.57386124 1.74031245
 0.87677381]"
"('dipole_x_10-11-12', 'Free1_volume_A3')",0.41848174602413957,0.25272681495348215,0.5056861716320372,0.6107115033310442,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.60594926 0.58371326 0.72123885 2.243614   1.56003705 0.90401678
 1.18380014 0.78859437 1.08540854 0.83879994 0.91789279 0.10297606
 0.16071861 0.60190055 0.52198902 0.49744315 0.69015878 0.73316323
 0.62921491 0.65950539 0.48586056 0.68802611 0.57386123 1.74031245
 0.87677381]"
"('dipole_x_10-11-12', 'Vbur2_volume_A3')",0.6070726183444528,0.44563502371184416,0.42303106411095487,0.5260103547246171,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.44812392  0.58885392  0.57070166  2.50897297  1.34926649  1.29800945
  0.9928245   0.60312532  1.04212528  1.08469889  1.16751211 -0.11207472
  0.07384963  0.24267221  0.22795475  0.51124622  0.586279    0.5752391
  0.97185391  0.69347015  0.32122397  0.7532996   0.88460737  1.71464635
  1.29648677]"
"('dipole_x_10-11-12', 'Free2_volume_A3')",0.6070726189596107,0.44563502486662987,0.42303106362561993,0.5260103541767568,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.44812392  0.58885392  0.57070166  2.50897297  1.34926649  1.29800945
  0.9928245   0.60312532  1.04212528  1.0846989   1.16751211 -0.11207472
  0.07384963  0.24267221  0.22795475  0.51124622  0.586279    0.5752391
  0.97185392  0.69347015  0.32122397  0.7532996   0.88460737  1.71464635
  1.29648677]"
"('dipole_y_10-11-12', 'dipole_z_10-11-12')",0.15280624398578557,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.744511   0.78558925 0.82862415 0.62715229 0.62100631 1.2692514
 1.22411648 1.32497948 0.82357185 0.40975754 0.67521376 0.8564341
 0.91416097 0.74622131 0.82258642 0.24144971 0.7661845  0.45374938
 0.95092653 0.79523979 0.69704198 0.90093992 1.49893843 0.68250944
 0.73481284]"
"('dipole_y_10-11-12', 'total_dipole_10-11-12')",0.04845191842768126,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.87433491 1.09200949 0.75620577 0.91996096 0.90829454 0.81189903
 0.51577547 0.87628309 0.92366151 0.67890341 0.60786575 0.73036931
 0.74993167 0.6608034  0.63471246 0.97586703 0.715661   0.51271642
 0.85821042 0.81321814 1.10645192 0.86343262 1.00184121 0.91223065
 0.89432866]"
"('dipole_y_10-11-12', 'dipole_x_2-3-4')",0.13194582053420145,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.86470827 1.17532908 0.63813498 1.08107399 1.03905435 0.74925548
 0.4101655  1.06195557 0.99916417 0.57109659 0.45420088 0.57940316
 0.64136467 0.58637558 0.52458617 1.08452574 0.61961398 0.37070414
 0.81875873 0.85032824 1.21330415 0.82292534 1.1419221  1.08482656
 1.01219141]"
"('dipole_y_10-11-12', 'dipole_y_2-3-4')",0.009569241934093586,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.80651337 0.89121571 0.8317702  0.7326886  0.73558356 0.95975408
 0.85770139 0.75755309 0.99313034 0.8444453  0.86852585 0.83100493
 0.82380023 0.7483588  0.72409041 0.78985445 0.79357105 0.75088201
 0.84284859 0.88388901 0.81994101 0.83826813 0.80846959 0.7306574
 0.73045171]"
"('dipole_y_10-11-12', 'dipole_z_2-3-4')",0.008747871143909847,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.81292506 0.92030131 0.82895616 0.73796426 0.74172487 0.94553407
 0.79578546 0.78473609 0.94962342 0.82730415 0.84609101 0.84591098
 0.8461913  0.73930592 0.7225953  0.79585799 0.78497124 0.71576301
 0.86184898 0.83752978 0.85323018 0.86050901 0.86876033 0.73256732
 0.73898164]"
"('dipole_y_10-11-12', 'dipole_x_14-12-13')",0.08517798842559732,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78720286 1.00043172 0.76690422 0.76625341 0.85864592 0.89926756
 1.69498737 0.73779034 0.97669057 0.7004878  0.6862557  0.75938852
 0.75675252 0.63234205 0.60721528 0.81711354 0.70025776 0.56019825
 0.79876605 0.8047686  0.91643785 0.79834142 0.83986017 0.76518929
 0.76342009]"
"('dipole_y_10-11-12', 'dipole_y_14-12-13')",0.05762611912535087,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.86455216 1.01150025 0.67975423 0.76126973 1.05841224 0.90266403
 0.49459988 1.0063587  0.84748586 0.87520555 0.7484104  0.62104593
 0.63771948 0.70893025 0.71085476 1.00984897 0.70016181 0.54656388
 0.9497452  0.76663884 1.08916373 0.95602173 1.08125426 0.73842727
 0.62837967]"
"('dipole_y_10-11-12', 'dipole_z_14-12-13')",0.027150234938488227,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.77936661 0.92810337 0.78466755 0.69588648 1.11237056 0.83838185
 0.92667387 0.61109129 0.98513972 0.93130134 0.92575534 0.85165787
 0.83456256 0.67695852 0.67866276 0.84648237 0.73195986 0.68320205
 0.88873347 0.81490418 0.85320951 0.86730816 0.79024104 0.68552006
 0.67282845]"
"('dipole_y_10-11-12', 'nbo_atom_3')",0.3025882901925834,0.14811058886893747,0.5501462860869502,0.6520606780336434,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.53310407 0.44569553 0.42500584 0.57510722 0.5681798  1.29393347
 1.5862788  1.6180741  1.40882022 1.31896147 1.3710746  0.53641201
 0.5525933  0.67744071 0.83307055 0.54088656 0.56521481 0.60890175
 0.60854332 0.71018957 0.4768387  0.65166347 1.3215328  0.59548592
 0.57196025]"
"('dipole_y_10-11-12', 'nbo_atom_11')",0.03555497081494874,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.67108924 0.86962878 1.01354194 0.76884118 0.81502727 1.04144207
 0.96501369 0.90896016 1.01591089 0.78926166 0.81453276 1.0180906
 0.99907158 0.82698811 0.78592729 0.5833037  0.65657606 0.55600549
 0.75714119 0.73175247 0.78078038 0.75473204 0.82658275 0.70771157
 0.73705595]"
"('dipole_y_10-11-12', 'nbo_atom_5')",0.030147959434984606,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.76936635 0.89793176 0.8014804  0.67231925 0.65484815 0.98375239
 0.86598554 1.07215626 1.06801937 0.86376168 0.85693928 0.92614855
 0.8963845  0.77774905 0.78015831 0.75477455 0.73960374 0.69792131
 0.72674451 0.68569366 0.81042231 0.7366496  1.01255114 0.68552941
 0.65807778]"
"('dipole_y_10-11-12', 'nbo_atom_12')",0.14414792325341774,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.71797454 0.70619756 0.71591584 0.64462624 1.33644136 0.83426064
 0.9571111  0.72595743 1.0116317  0.82369282 0.856062   0.85994082
 1.08754505 0.59410929 0.02479617 0.73354196 0.73554379 0.66715425
 1.02056042 1.07452368 0.78172977 0.90162499 0.61909158 0.53485604
 1.43007978]"
"('dipole_y_10-11-12', 'nbo_atom_13')",0.016641134210352404,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.80903217 0.93151451 0.82402029 0.74703852 0.66451935 0.9460769
 1.09309513 0.74376672 0.96564658 0.80512104 0.8180626  0.82293886
 0.81009252 0.72518615 0.71293338 0.80304751 0.77680683 0.7081752
 0.83781438 0.84550844 0.85382723 0.83663484 0.82023431 0.74855279
 0.74532257]"
"('dipole_y_10-11-12', 'hirshfeld_atom_3')",0.3572575234252672,0.21542163392141356,0.5323925797989733,0.6257697503751075,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.52717299 0.40502128 0.48539675 0.58207185 0.60380348 1.25299539
 1.62949663 1.73262509 1.44027382 1.41539415 1.38968151 0.443041
 0.45255655 0.59311702 0.67393422 0.53309176 0.56367091 0.63597225
 0.6883576  0.63208878 0.47554919 0.60091001 1.44731548 0.5844119
 0.60701921]"
"('dipole_y_10-11-12', 'hirshfeld_atom_11')",0.04256891641142235,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.65293742 0.87922106 1.0263089  0.69027728 0.92365804 0.97141639
 0.96989701 0.90190159 1.07826979 0.67142686 0.70736345 1.02962864
 1.0095494  0.7659004  0.70958119 0.62622308 0.65560252 0.51915666
 0.76866825 0.80544604 0.81561359 0.77509035 0.70857444 0.81785381
 0.91540265]"
"('dipole_y_10-11-12', 'hirshfeld_atom_5')",0.019284594373263908,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78930579 0.84423931 0.79127834 0.74506682 0.73722123 1.03807451
 0.75293095 0.60029413 0.83560355 0.96090707 0.97648942 0.80246077
 0.78983783 0.73826184 0.74138401 0.79331077 0.77511257 0.72807831
 0.94758145 0.84142212 0.81427038 0.96287291 0.90271079 0.75398824
 0.73226571]"
"('dipole_y_10-11-12', 'hirshfeld_atom_12')",0.6591870233458126,0.5392450512061184,0.378644032150133,0.4795472506871885,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.52829542  0.81123236  0.40407989  1.65743762  2.37841294  1.38435244
  0.6686395   0.62560163  1.28141459  1.05000493  1.08226906 -0.14878545
  0.09059732  0.26209764  0.01123459  0.54483321  0.40582383  0.27282558
  0.95922342  0.45366517  0.6363054   1.13312234  1.0393164   1.25862303
  1.60434595]"
"('dipole_y_10-11-12', 'hirshfeld_atom_13')",0.1643183627699759,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.7125105  0.90472688 0.72345453 0.64778879 1.36963732 1.02612711
 1.94215466 0.61979394 0.95406876 0.80889584 0.82732028 0.69306358
 0.68507681 0.57744911 0.55192944 0.7051132  0.65899863 0.55680034
 0.86071285 0.7643839  0.77867052 0.85706054 0.84193783 0.64999167
 0.67730178]"
"('dipole_y_10-11-12', 'cm5_atom_3')",0.2958015923310988,0.13899630231939464,0.5795189229308433,0.6555395663591326,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.58367053 0.47504601 0.58580991 0.64144839 0.62999073 1.37883204
 1.43853181 1.42902495 1.27098984 1.49221705 1.48707683 0.59209363
 0.59852823 0.65434687 0.62874579 0.58958266 0.60919253 0.67061449
 0.4310432  0.45027794 0.54835682 0.47990853 1.45216114 0.63882094
 0.63865795]"
"('dipole_y_10-11-12', 'cm5_atom_11')",0.171660701512512,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.95762124 1.13648012 0.44383168 1.32338369 1.22981949 0.96884538
 0.31474436 0.30538644 0.98915673 0.81084275 0.81537258 0.47475752
 0.48428491 0.42886829 0.41594228 0.96260681 0.80649361 0.72544747
 0.89255254 0.90778952 0.8803443  0.90158457 0.81972441 1.21456162
 1.18452653]"
"('dipole_y_10-11-12', 'cm5_atom_5')",0.05520599922777558,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.78109764 0.89622605 0.82675667 0.62624124 0.56696536 1.03696499
 0.84554601 1.19040993 1.01599068 0.95512483 0.93594213 0.73357926
 0.64427675 0.78593039 0.83300074 0.76650726 0.75706855 0.75036303
 0.84381606 0.59160919 0.81285055 0.8421297  1.16533375 0.6147613
 0.57647676]"
"('dipole_y_10-11-12', 'cm5_atom_12')",0.02882693590363461,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.84020304 0.97007493 0.80467864 0.85462699 0.87983604 0.84757485
 0.95861029 0.89542707 1.20826639 0.68984721 0.70884269 0.75845734
 0.84893377 0.72854295 0.66155391 0.83264437 0.79402534 0.71818335
 0.71247137 0.92218693 0.89859424 0.71730706 0.65612709 0.73930529
 0.74864767]"
"('dipole_y_10-11-12', 'cm5_atom_13')",0.10082890682847068,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.7489583  0.90609518 0.76074624 0.69256425 0.88301106 0.98985122
 1.8092233  0.6720125  0.94825952 0.81150169 0.827051   0.7412844
 0.73454473 0.6393321  0.6179414  0.74244141 0.70594617 0.62106888
 0.85342019 0.79361557 0.80399056 0.85035136 0.83634401 0.69416093
 0.71125286]"
"('dipole_y_10-11-12', 'nbo_diff_11-12')",0.09804470552712119,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.54885334 0.75541831 1.08299847 0.73657037 1.04236301 1.05797938
 1.13069845 0.99227778 1.06175595 0.77451443 0.81418139 1.13926024
 1.19502483 0.83170217 0.58859445 0.41867928 0.55943094 0.43657117
 0.76100228 0.73183473 0.70631744 0.71868576 0.75356674 0.60143577
 0.95525218]"
"('dipole_y_10-11-12', 'nbo_diff_3-5')",0.330697423100877,0.18050776777887978,0.5541736021326479,0.6395416335367949,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.62826152  0.38971114  0.39491131  0.89199097  0.97074643  1.28949862
  1.57304115  0.53898186  1.13298452  1.32441005  1.48315637 -0.02022047
  0.09794045  0.47172471  0.61844461  0.68130218  0.68817123  0.67003984
  1.05769386  1.42167419  0.53649351  1.06671291  0.69584681  0.8595918
  0.93185926]"
"('dipole_y_10-11-12', 'nbo_diff_11-5')",0.03891635938405791,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.70458609 0.87377008 0.90476958 0.70003974 0.71095005 1.02331739
 0.93959634 1.07128105 1.06801686 0.83697096 0.84187321 0.99968611
 0.97030158 0.81422866 0.79859897 0.64903411 0.68283584 0.61646856
 0.7103767  0.66466973 0.7814358  0.71692636 0.96357578 0.67759812
 0.67406119]"
"('dipole_y_10-11-12', 'hirshfeld_diff_11-12')",0.48130265999244104,0.3701975868153582,0.46249218422109883,0.5606586944542876,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.23378423  0.72764768  1.06093328  1.12143049  2.13102752  1.26182172
  1.17535907  1.04531425  1.43522991  0.59014578  0.67299902  0.74142779
  0.85462119  0.52317659  0.26617815  0.18940264  0.22989536 -0.05360198
  0.7171758   0.49435215  0.61600355  0.84038906  0.65040572  1.20475637
  1.6650935 ]"
"('dipole_y_10-11-12', 'hirshfeld_diff_3-5')",0.34846952087785976,0.19239605553229855,0.5254816823794556,0.6348858047871958,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.50932456 0.32205432 0.45148053 0.57572024 0.5827977  1.35146679
 1.52609221 1.4560913  1.23172722 1.56913181 1.55008887 0.42761838
 0.43240175 0.60216575 0.7020812  0.52806753 0.56216498 0.65008292
 0.83515386 0.63022446 0.44003285 0.7766324  1.50393859 0.59024958
 0.58817906]"
"('dipole_y_10-11-12', 'hirshfeld_diff_11-5')",0.009042436148404276,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.80873127 0.94323599 0.85686614 0.75551925 0.77788629 0.93632576
 0.80767601 0.79454758 0.99778588 0.78020916 0.79414434 0.85476232
 0.84428642 0.74119928 0.71874966 0.79922182 0.77903041 0.70455993
 0.8231145  0.85225544 0.86429281 0.81900327 0.80722096 0.76399891
 0.77034543]"
"('dipole_y_10-11-12', 'cm5_diff_11-12')",0.08866306185280248,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.88092606 1.02061916 0.62211441 1.01209884 0.93213246 1.06310754
 0.32556916 0.33922071 0.74022077 0.93932409 0.94058115 0.6864578
 0.58884596 0.55784881 0.59443205 0.88313993 0.7927463  0.72787356
 1.00840701 0.81962007 0.83415356 1.00674597 0.99553887 1.05885397
 1.02439061]"
"('dipole_y_10-11-12', 'cm5_diff_3-5')",0.2717448128299257,0.10855183183306716,0.583879119827966,0.6670285911087179,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.60382197 0.52458898 0.61629676 0.61824431 0.59069581 1.3478788
 1.37007142 1.46735289 1.24553863 1.44381212 1.43174127 0.59466008
 0.57584322 0.67915132 0.67316992 0.60567948 0.62373181 0.6856301
 0.48471139 0.42680898 0.5755465  0.52695583 1.46825582 0.61265103
 0.60213039]"
"('dipole_y_10-11-12', 'cm5_diff_11-5')",0.03782636328602551,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.8714886  1.00497452 0.72344933 0.97261114 0.97009263 0.92256075
 0.62780494 0.46026868 0.95367356 0.76305582 0.78532951 0.76730072
 0.79287799 0.6311679  0.59232163 0.87184231 0.80452545 0.71223089
 0.86147043 0.96894692 0.88361711 0.86279018 0.69976222 0.94515525
 0.94565038]"
"('dipole_y_10-11-12', 'dihedral_[5, 4, 6, 11]')",0.27548691294236094,0.049992336539944726,0.6250133168066986,0.6885888015341867,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.56394885 0.45425029 0.53637446 0.71549538 0.77959474 1.37225025
 0.73091132 0.91265478 0.61363054 1.50410243 1.47309759 0.34194359
 0.37657639 0.62460508 0.60304948 0.56667914 0.59591616 0.65133636
 0.9118005  1.20651536 0.50797115 1.338458   1.63164456 0.59704762
 0.78511482]"
"('dipole_y_10-11-12', 'angle_[11, 12, 5]')",0.8189681412630128,0.7615972070233126,0.2646219247976746,0.3449467605056358,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.0791619   0.23624735  0.27668249  1.48616645  1.7070238   1.7633249
  0.98862529  1.01234768  1.05402128  1.52396995  1.5219139   0.24548606
  0.28863943  0.22134627 -0.04289795  0.06445275  0.08994969  0.15152006
  1.26138779  0.56288919  0.1362187   1.07316477  1.69724749  1.6680898
  1.32798979]"
