combination,r2,q2,mae,rmsd,threshold
"('PC2', 'PC5', 'PC8', 'PC13')",0.3502416123633071,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC8', 'PC14')",0.3202302808593356,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC8', 'PC15')",0.30110597059487454,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC8', 'PC16')",0.30111229723457433,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC8', 'PC17')",0.3864352347507841,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC8', 'PC18')",0.32452069189664934,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC8', 'PC19')",0.3160149081296242,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC8', 'PC20')",0.30484366573290456,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC10')",0.24526209258370146,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC11')",0.1777816722189417,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC12')",0.19039452474874785,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC13')",0.2255943287168698,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC14')",0.19558299723160544,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC15')",0.17645868695300648,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC16')",0.1764650135927449,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC17')",0.26178795111919184,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC18')",0.19987340826034639,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC19')",0.19136762448948674,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC9', 'PC20')",0.18019638209037547,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC11')",0.24358737082547777,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC12')",0.2562002233522723,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC13')",0.2914000273247488,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC14')",0.26138869584615854,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC15')",0.24226438555989072,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC16')",0.24227071219964091,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC17')",0.3275936497267756,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC18')",0.26567910686588725,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC19')",0.25717332309889196,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC10', 'PC20')",0.24600208069643636,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC12')",0.18871980299041413,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC13')",0.22391960695935387,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC14')",0.19390827547337564,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC15')",0.17478396519505768,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC16')",0.1747902918347949,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC17')",0.2601132293606926,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC18')",0.19819868650295025,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC19')",0.18969290273144157,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC11', 'PC20')",0.17852166033228134,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC13')",0.23653245948526713,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC14')",0.20652112800034805,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC15')",0.1873968177249299,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC16')",0.18740314436463545,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC17')",0.2727260818891064,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC18')",0.2108115390315165,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC19')",0.2023057552631229,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC12', 'PC20')",0.1911345128610109,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC13', 'PC14')",0.2417209319699386,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC13', 'PC15')",0.22259662169276628,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC13', 'PC16')",0.22260294833250516,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC13', 'PC17')",0.30792588586060066,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC13', 'PC18')",0.24601134299705218,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC13', 'PC19')",0.23750555922949446,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC13', 'PC20')",0.22633431683043848,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC14', 'PC15')",0.19258529020746762,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC14', 'PC16')",0.1925916168472206,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC14', 'PC17')",0.2779145543724436,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC14', 'PC18')",0.2160000115155356,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC14', 'PC19')",0.2074942277453784,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC14', 'PC20')",0.19632298534478432,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC15', 'PC16')",0.17346730656877063,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC15', 'PC17')",0.258790244095235,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC15', 'PC18')",0.1968757012362654,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC15', 'PC19')",0.18836991746559628,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC15', 'PC20')",0.17719867506636222,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC16', 'PC17')",0.2587965707350194,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC16', 'PC18')",0.19688202787599696,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC16', 'PC19')",0.18837624410534126,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC16', 'PC20')",0.1772050017061021,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC17', 'PC18')",0.28220496540501516,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC17', 'PC19')",0.27369918163259155,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC17', 'PC20')",0.26252793923212403,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC18', 'PC19')",0.21178463877218567,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC18', 'PC20')",0.20061339637413567,-inf,inf,inf,0.85
"('PC2', 'PC5', 'PC19', 'PC20')",0.1921076126029988,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC8')",0.34612549435277407,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC9')",0.221478210705654,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC10')",0.2872839093232137,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC11')",0.2198034889484799,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC12')",0.2324163414731285,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC13')",0.2676161454450333,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC14')",0.23760481395794364,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC15')",0.21848050368200356,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC16')",0.2184868303217351,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC17')",0.3038097678536721,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC18')",0.2418952249900328,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC19')",0.2333894412133456,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC7', 'PC20')",0.2222181988172176,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC9')",0.3217198141594282,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC10')",0.3875255127662619,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC11')",0.32004509240216716,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC12')",0.3326579449165358,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC13')",0.36785774890246603,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC14')",0.33784641739893606,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC15')",0.3187221071351485,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC16')",0.3187284337748494,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC17')",0.40405137129457736,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC18')",0.34213682843765947,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC19')",0.33363104466399374,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC8', 'PC20')",0.322459802272795,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC10')",0.2628782291268441,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC11')",0.1953978087585484,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC12')",0.2080106612884508,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC13')",0.24321046525531742,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC14')",0.2131991337704945,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC15')",0.19407482349256922,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC16')",0.19408115013230876,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC17')",0.27940408766227376,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC18')",0.2174895448006452,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC19')",0.20898376102314498,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC9', 'PC20')",0.1978125186295545,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC11')",0.2612035073688955,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC12')",0.2738163598957857,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC13')",0.30901616386700703,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC14')",0.2790048323888582,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC15')",0.25988052210326384,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC16')",0.25988684874301526,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC17')",0.34520978627366816,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC18')",0.2832952434099968,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC19')",0.2747894596363609,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC10', 'PC20')",0.26361821723942613,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC12')",0.2063359395303922,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC13')",0.24153574349807616,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC14')",0.21152441201253958,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC15')",0.1924001017348953,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC16')",0.19240642837463362,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC17')",0.27772936590404973,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC18')",0.21581482304352417,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC19')",0.2073090392653747,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC11', 'PC20')",0.19613779687173571,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC13')",0.25414859602408535,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC14')",0.22413726453960792,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC15')",0.2050129542648631,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC16')",0.2050192809045699,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC17')",0.29034221843255936,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC18')",0.22842767557218602,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC19')",0.21992189179715205,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC12', 'PC20')",0.2087506494005611,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC13', 'PC14')",0.259337068507943,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC13', 'PC15')",0.2402127582314444,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC13', 'PC16')",0.2402190848711846,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC13', 'PC17')",0.32554202240279817,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC13', 'PC18')",0.26362747953646637,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC13', 'PC19')",0.2551216957622683,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC13', 'PC20')",0.24395045336873333,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC14', 'PC15')",0.21020142674658737,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC14', 'PC16')",0.21020775338634112,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC14', 'PC17')",0.29553069091508266,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC14', 'PC18')",0.23361614805539133,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC14', 'PC19')",0.22511036427859377,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC14', 'PC20')",0.21393912188352038,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC15', 'PC16')",0.19108344310856507,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC15', 'PC17')",0.2764063806385476,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC15', 'PC18')",0.2144918377767948,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC15', 'PC19')",0.20598605399948522,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC15', 'PC20')",0.19481481160577208,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC16', 'PC17')",0.2764127072783332,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC16', 'PC18')",0.2144981644165278,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC16', 'PC19')",0.20599238063923142,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC16', 'PC20')",0.19482113824551284,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC17', 'PC18')",0.2998211019490641,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC17', 'PC19')",0.2913153181699999,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC17', 'PC20')",0.28014407577505307,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC18', 'PC19')",0.2294007753068108,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC18', 'PC20')",0.21822953291428193,-inf,inf,inf,0.85
"('PC2', 'PC6', 'PC19', 'PC20')",0.20972374913650416,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC9')",0.31838257642726064,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC10')",0.3841882750379605,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC11')",0.31670785467039986,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC12')",0.3293207071794265,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC13')",0.36452051117109185,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC14')",0.3345091796656936,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC15')",0.31538486940310584,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC16')",0.3153911960427991,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC17')",0.4007141335600589,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC18')",0.3387995907054743,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC19')",0.33029380693851107,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC8', 'PC20')",0.3191225645391079,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC10')",0.25954099139389797,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC11')",0.19206057102213647,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC12')",0.20467342354669682,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC13')",0.23987322751929852,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC14')",0.2098618960326073,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC15')",0.19073758575588184,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC16')",0.1907439123956136,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC17')",0.2760668499231105,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC18')",0.21415230706381538,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC19')",0.20564652329301758,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC9', 'PC20')",0.19447528089122312,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC11')",0.25786626963634973,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC12')",0.27047912215789804,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC13')",0.30567892613485437,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC14')",0.27566759465483737,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC15')",0.2565432843704428,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC16')",0.2565496110101865,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC17')",0.3418725485383711,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC18')",0.2799580056770332,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC19')",0.2714522219100999,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC10', 'PC20')",0.26028097950496065,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC12')",0.20299870178903845,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC13')",0.2381985057624577,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC14')",0.20818717427505284,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC15')",0.1890628639986084,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC16')",0.1890691906383387,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC17')",0.2743921281652866,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC18')",0.2124775853070947,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC19')",0.20397180153564787,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC11', 'PC20')",0.19280055913380423,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC13')",0.25081135828312484,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC14')",0.2208000267967788,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC15')",0.20167571652323413,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC16')",0.20168204316293314,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC17')",0.28700498068845415,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC18')",0.2250904378304146,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC19')",0.21658465406208283,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC12', 'PC20')",0.20541341165728766,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC13', 'PC14')",0.2559998307708493,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC13', 'PC15')",0.2368755204955505,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC13', 'PC16')",0.23688184713528304,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC13', 'PC17')",0.32220478466442837,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC13', 'PC18')",0.2602902418004299,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC13', 'PC19')",0.25178445803293414,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC13', 'PC20')",0.24061321563119498,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC14', 'PC15')",0.2068641890088252,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC14', 'PC16')",0.20687051564857117,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC14', 'PC17')",0.29219345317484446,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC14', 'PC18')",0.2302789103174867,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC14', 'PC19')",0.22177312654739134,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC14', 'PC20')",0.21060188414411396,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC15', 'PC16')",0.18774620537199493,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC15', 'PC17')",0.27306914289950923,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC15', 'PC18')",0.2111546000400898,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC15', 'PC19')",0.20264881626948283,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC15', 'PC20')",0.19147757386756514,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC16', 'PC17')",0.2730754695392872,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC16', 'PC18')",0.211160926679815,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC16', 'PC19')",0.20265514290922115,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC16', 'PC20')",0.19148390050729847,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC17', 'PC18')",0.29648386420988326,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC17', 'PC19')",0.2879780804375214,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC17', 'PC20')",0.27680683803437023,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC18', 'PC19')",0.22606353757666586,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC18', 'PC20')",0.21489229517593245,-inf,inf,inf,0.85
"('PC2', 'PC7', 'PC19', 'PC20')",0.20638651140485742,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC10')",0.35978259483824127,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC11')",0.29230217447711904,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC12')",0.3049150269913987,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC13')",0.3401148309780261,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC14')",0.31010349947489446,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC15')",0.2909791892103215,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC16')",0.29098551585002286,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC17')",0.3763084533653106,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC18')",0.314393910512737,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC19')",0.3058881267449607,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC9', 'PC20')",0.2947168843480954,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC11')",0.35810787308060654,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC12')",0.3707207255918743,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC13')",0.40592052958285607,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC14')",0.3759091980863989,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC15')",0.35678488781415674,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC16')",0.35679121445386974,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC17')",0.4421141519698455,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC18')",0.3801996091152292,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC19')",0.371693825351317,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC10', 'PC20')",0.3605225829511073,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC12')",0.30324030523365386,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC13')",0.3384401092210987,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC14')",0.3084287777172535,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC15')",0.28930446745296146,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC16')",0.28931079409266125,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC17')",0.3746337316074001,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC18')",0.31271918875592963,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC19')",0.30421340498750427,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC11', 'PC20')",0.2930421625905899,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC13')",0.3510529617314857,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC14')",0.32104163022869947,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC15')",0.3019173199673071,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC16')",0.30192364660697535,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC17')",0.38724658412028756,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC18')",0.3253320412689693,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC19')",0.316826257503659,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC12', 'PC20')",0.3056550151037931,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC13', 'PC14')",0.3562414342167953,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC13', 'PC15')",0.337117123953649,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC13', 'PC16')",0.33712345059335047,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC13', 'PC17')",0.422446388110287,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC13', 'PC18')",0.3605318452530103,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC13', 'PC19')",0.352026061488536,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC13', 'PC20')",0.3408548190917259,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC14', 'PC15')",0.3071057924504832,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC14', 'PC16')",0.30711211909019864,-inf,inf,inf,0.85
"('PC2', 'PC8', 'PC14', 'PC17')",0.3924350566042629,-inf,inf,inf,0.85
