combination,r2,q2,mae,rmsd,threshold,model
"('-2-3-', '-1-10-', '-17-18-', '-18-20-')",0.14848156066364415,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'Dist(1, 2)')",0.5587873168441919,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'Dist(2, 3)')",0.26672132317271646,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'Dist(2, 9)')",0.23483251613715994,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'Dist(18, 20)')",0.25119864323358343,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'Dist(16, 17)')",0.5379915772321346,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'Dist(10, 17)')",0.28402972926849557,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'dip_x')",0.5810587882039241,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'dip_y')",0.2726990306198508,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'dip_z')",0.1451445508045227,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'B1')",0.43815776827674613,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'B5')",0.18949896473563987,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-17-18-', 'L')",0.23018398462273948,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', '-18-20-')",0.15400745028203644,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'Dist(1, 2)')",0.5569913897226614,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'Dist(2, 3)')",0.27642750039869757,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'Dist(2, 9)')",0.21657405889764658,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'Dist(18, 20)')",0.33506754250297044,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'Dist(16, 17)')",0.5521700448765656,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'Dist(10, 17)')",0.28098024842251657,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'dip_x')",0.46686697101868224,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'dip_y')",0.13563565637380448,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'dip_z')",0.13400703637573008,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'B1')",0.41872046472362323,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'B5')",0.13488490501183037,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-19-', 'L')",0.2544412475733441,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'Dist(1, 2)')",0.6764124424520754,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'Dist(2, 3)')",0.4269985305158849,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'Dist(2, 9)')",0.21668616962615006,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'Dist(18, 20)')",0.30640818926688496,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'Dist(16, 17)')",0.5517414268165797,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'Dist(10, 17)')",0.28120089101795254,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'dip_x')",0.5998464314936005,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'dip_y')",0.1346874306401552,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'dip_z')",0.08944344207963195,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'B1')",0.3698706664068382,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'B5')",0.0760229435698132,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', '-18-20-', 'L')",0.25138812181593484,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'Dist(2, 3)')",0.5721842530297023,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'Dist(2, 9)')",0.5603704673087824,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'Dist(18, 20)')",0.6014326191003561,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'Dist(16, 17)')",0.637389133318519,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'Dist(10, 17)')",0.5626013908060303,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'dip_x')",0.8886518509305746,0.5982214535130649,0.10601874261694876,0.12036097027093419,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'dip_y')",0.5556382689681542,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'dip_z')",0.5553349910835346,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'B1')",0.6986427614143333,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'B5')",0.5687145048809621,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(1, 2)', 'L')",0.5559255170764219,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'Dist(2, 9)')",0.3056026272947223,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'Dist(18, 20)')",0.29844331837906946,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'Dist(16, 17)')",0.5402685203194082,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'Dist(10, 17)')",0.31359551303009214,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'dip_x')",0.7747465226829766,0.46135334319335675,0.11806476418508216,0.13936197511632695,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'dip_y')",0.2872859473485909,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'dip_z')",0.27509100710409884,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'B1')",0.4590853461622969,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'B5')",0.2742109756400144,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 3)', 'L')",0.2724438037779596,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'Dist(18, 20)')",0.32417888748570767,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'Dist(16, 17)')",0.5386299635634904,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'Dist(10, 17)')",0.27255561591335964,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'dip_x')",0.5467845770820392,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'dip_y')",0.2226254448880115,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'dip_z')",0.22110217531785425,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'B1')",0.5787965374380506,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'B5')",0.2150269898313535,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(2, 9)', 'L')",0.327665654336878,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'Dist(16, 17)')",0.5378484356211891,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'Dist(10, 17)')",0.41231036308878743,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'dip_x')",0.7403180137783374,0.03894808737084687,0.15340230349017217,0.1861511536763932,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'dip_y')",0.30963545637041323,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'dip_z')",0.27172216244174796,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'B1')",0.4711563383849089,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'B5')",0.2453451332209181,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(18, 20)', 'L')",0.2723571944918638,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(16, 17)', 'Dist(10, 17)')",0.5471357929418638,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(16, 17)', 'dip_x')",0.8038145446886225,0.44772039830349164,0.11742117283989296,0.14111455478955512,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(16, 17)', 'dip_y')",0.5578009117397613,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(16, 17)', 'dip_z')",0.5509332652038053,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(16, 17)', 'B1')",0.5896548061713182,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(16, 17)', 'B5')",0.5409226942750465,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(16, 17)', 'L')",0.5385464325167423,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(10, 17)', 'dip_x')",0.5735602778073139,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(10, 17)', 'dip_y')",0.27237318359391494,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(10, 17)', 'dip_z')",0.2726922127385626,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(10, 17)', 'B1')",0.5338063980474359,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(10, 17)', 'B5')",0.27587921627253675,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'Dist(10, 17)', 'L')",0.3147855668861794,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_x', 'dip_y')",0.4739919357558299,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_x', 'dip_z')",0.4625777516692927,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_x', 'B1')",0.5543764092821432,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_x', 'B5')",0.4610531847778788,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_x', 'L')",0.5978838388306043,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_y', 'dip_z')",0.1380840245460122,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_y', 'B1')",0.3571323787366746,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_y', 'B5')",0.14862643933755215,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_y', 'L')",0.21916319196651013,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_z', 'B1')",0.5992482131193455,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_z', 'B5')",0.08660084716200334,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'dip_z', 'L')",0.38668568748324883,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'B1', 'B5')",0.36594901722164896,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'B1', 'L')",0.36190045286140293,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-1-10-', 'B5', 'L')",0.20627954909873736,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', '-18-19-')",0.2041452717854505,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', '-18-20-')",0.16907822829252794,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'Dist(1, 2)')",0.5947225665993612,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'Dist(2, 3)')",0.28584527831976303,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'Dist(2, 9)')",0.2398316164147608,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'Dist(18, 20)')",0.2526411050262575,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'Dist(16, 17)')",0.5240050498533523,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'Dist(10, 17)')",0.2840610547879333,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'dip_x')",0.6266568746745964,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'dip_y')",0.13805021260194084,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'dip_z')",0.1463606715361483,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'B1')",0.4502046196026228,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'B5')",0.17023025006825998,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-17-18-', 'L')",0.26739560361258985,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', '-18-20-')",0.21721029512175793,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'Dist(1, 2)')",0.5963864308817146,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'Dist(2, 3)')",0.2955279151074076,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'Dist(2, 9)')",0.2231979894370415,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'Dist(18, 20)')",0.3420289707057984,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'Dist(16, 17)')",0.5365847796284338,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'Dist(10, 17)')",0.2700577912023382,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'dip_x')",0.4868506504042821,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'dip_y')",0.15184880725060224,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'dip_z')",0.16515544424237072,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'B1')",0.3829927862083027,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'B5')",0.15239947843052448,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-19-', 'L')",0.27514837191283803,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'Dist(1, 2)')",0.6553012837901776,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'Dist(2, 3)')",0.4126425578488754,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'Dist(2, 9)')",0.23204566599343113,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'Dist(18, 20)')",0.2922788903175343,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'Dist(16, 17)')",0.5234326031783557,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'Dist(10, 17)')",0.2796388989695169,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'dip_x')",0.5184091710857053,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'dip_y')",0.1497507586678417,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'dip_z')",0.20665568963832204,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'B1')",0.3263108820199645,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'B5')",0.14303161074634363,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', '-18-20-', 'L')",0.22365793700259184,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', 'Dist(1, 2)', 'Dist(2, 3)')",0.5938927138683939,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', 'Dist(1, 2)', 'Dist(2, 9)')",0.6115876792615214,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', 'Dist(1, 2)', 'Dist(18, 20)')",0.6334805386310095,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', 'Dist(1, 2)', 'Dist(16, 17)')",0.6556120957516434,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', 'Dist(1, 2)', 'Dist(10, 17)')",0.5996332256470875,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', 'Dist(1, 2)', 'dip_x')",0.7733006330226587,0.17113985566544243,0.1262202200467792,0.1728752961094295,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-2-3-', '-9-16-', 'Dist(1, 2)', 'dip_y')",0.6161545232375436,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
